Unnamed: 0.1,Unnamed: 0,Doc_ID,Javis_DB_ID,Variation,Template_ID
3447,3447,202372925344302200.XLS,1105,1105_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd1d4174d-cfc0-4fc6-b008-744983cdd7c0', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4575,4575,20235159138102925.XLSX,1020,1020_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd1f855bc-a2ff-40b2-be84-089053d1f808', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
5079,5079,20236583539650796.XLS,1148,1148_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd1fccfaf-85c4-4471-bbba-30470413654a', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
2705,2705,202351424547221670.XLS,1010,1010_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd2075fd4-6e0c-4b22-b9ab-682b758c67cc', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
2929,2929,202331283040565389.XLS,1023,1023_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd21d908e-11df-4dd0-94dd-be0e1b3cb740', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
3107,3107,20238544037404014.XLS,1023,1023_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd22cf348-3152-4c79-a87d-670390e46380', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
3786,3786,202332154910834429.XLSX,1011,1011_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd24d809d-7c7a-4897-b60a-0d39c03feb1d', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4564,4564,20233251014256313.XLSX,1147,1147_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd2700561-edd7-482e-af8c-9aa1dc8e8b1d', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4620,4620,20237781411966265.XLSX,1025,1025_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd2aeb651-f207-442f-ad19-01e66a6dd1c9', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4750,4750,202372911645965040.XLS,1024,1024_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd2b4cd43-dcbd-4a79-aba9-af494f7d6f74', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
5220,5220,20238102325163218.XLSX,1186,1186_-1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd2ec7f48-92ee-4187-b421-ce3d45437f43', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
5103,5103,202378102313388300.XLS,1024,1024_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd2f3e4a1-4a9a-45bc-94ab-330a13249cb7', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
3617,3617,202381894318918004.XLSX,1147,1147_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd32d0596-07fd-4e0a-9854-cc74e69121ed', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
5221,5221,202382635159269758.XLSX,1075,1075_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd32d1ca4-798c-4232-a048-8962bd449d15', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
3735,3735,20234314541739418.XLS,1023,1023_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd32f8617-1e33-413e-8f7c-9708045d7bbd', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4511,4511,2023930345359304.XLSX,1200,1200_-1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd33029a0-7ace-450f-bf57-ab4a8d9177c8', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
2519,2519,202351474628907418.XLS,1076,1076_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd337c185-114a-4c51-ae58-2a54071eff86', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
2342,2342,202372575511474080.XLS,1076,1076_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd344f933-c7f9-4a61-8ff3-23cf7557e372', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4551,4551,202372912727439274.XLSX,1188,1188_-1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd34705ea-d272-4642-8b74-e000f98fa1f3', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
3329,3329,2023423132251129.XLS,1024,1024_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd35e8660-07d3-4c9b-a5d4-01a539863dc8', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
2852,2852,202331374711504824.XLS,1010,1010_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': 'd39d8789-e11b-4dc8-a5b6-944e23c83b34', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
